token,weighted_count,coverage_percent
danchair,1.00,0.0002
057,1.00,0.0002
synaps,1.00,0.0002
synaps131313,1.00,0.0002
131313,1.00,0.0002
nurita,1.00,0.0002
nurita2009,1.00,0.0002
juice,1.00,0.0002
sewara,1.00,0.0002
2153,1.00,0.0002
tanura,1.00,0.0002
alek,1.00,0.0002
boen,1.00,0.0002
1233,1.00,0.0002
dickinson,1.00,0.0002
sherryn,1.00,0.0002
8567,1.00,0.0002
jfquinn,1.00,0.0002
rupam,1.00,0.0002
messiah9191,1.00,0.0002
messiah,1.00,0.0002
9191,1.00,0.0002
9905,1.00,0.0002
hezza,1.00,0.0002
zhanghao,1.00,0.0002
bryank,1.00,0.0002
bryank323,1.00,0.0002
baseball,1.00,0.0002
walker,1.00,0.0002
oscar_0103,1.00,0.0002
oscar,1.00,0.0002
bowflex,1.00,0.0002
wdvince,1.00,0.0002
maitland,1.00,0.0002
waqasnawaz,1.00,0.0002
justmymail87,1.00,0.0002
justmymail,1.00,0.0002
1der,1.00,0.0002
ogi,1.00,0.0002
august,1.00,0.0002
ronaldski,1.00,0.0002
ronaldski06,1.00,0.0002
cabalin,1.00,0.0002
john871010,1.00,0.0002
871010,1.00,0.0002
sell,1.00,0.0002
nap,1.00,0.0002
sable,1.00,0.0002
sabri,1.00,0.0002
9515,1.00,0.0002
nicacutenica,1.00,0.0002
9s,1.00,0.0002
radrude,1.00,0.0002
fazlinizam,1.00,0.0002
kimble,1.00,0.0002
2605,1.00,0.0002
maxravi,1.00,0.0002
stern,1.00,0.0002
014,1.00,0.0002
unitsatlanta,1.00,0.0002
015,1.00,0.0002
serap,1.00,0.0002
mitali,1.00,0.0002
lenabru,1.00,0.0002
petlover,1.00,0.0002
precywall,1.00,0.0002
softart,1.00,0.0002
csaved,1.00,0.0002
shirechase,1.00,0.0002
alickson,1.00,0.0002
0357,1.00,0.0002
gasstation,1.00,0.0002
dianamitsuklos,1.00,0.0002
rcn,1.00,0.0002
yasseryahya,1.00,0.0002
hayter,1.00,0.0002
hayter221,1.00,0.0002
netzero,1.00,0.0002
zahanam,1.00,0.0002
9151234,1.00,0.0002
1721,1.00,0.0002
thedonkey,1.00,0.0002
8078,1.00,0.0002
safety,1.00,0.0002
580,1.00,0.0002
polk,1.00,0.0002
1853,1.00,0.0002
iluvaparty,1.00,0.0002
irmawati,1.00,0.0002
ballzatl,1.00,0.0002
jiggles37,1.00,0.0002
jiggles,1.00,0.0002
9420321,1.00,0.0002
juicy,1.00,0.0002
patjoh,1.00,0.0002
aneka,1.00,0.0002
gilbert,1.00,0.0002
5emal,1.00,0.0002
sexiiann,1.00,0.0002
bsk1960,1.00,0.0002
bsk,1.00,0.0002
karion,1.00,0.0002
paru,1.00,0.0002
upama,1.00,0.0002
dkendy09,1.00,0.0002
dkendy,1.00,0.0002
coreyreign,1.00,0.0002
omayra,1.00,0.0002
4421,1.00,0.0002
fortiz,1.00,0.0002
shaker,1.00,0.0002
paulclavio,1.00,0.0002
cmz,1.00,0.0002
1802,1.00,0.0002
mello,1.00,0.0002
gollem,1.00,0.0002
gollem08,1.00,0.0002
0319,1.00,0.0002
iyo,1.00,0.0002
vernicia,1.00,0.0002
91803,1.00,0.0002
pammy,1.00,0.0002
russell,1.00,0.0002
newsomje,1.00,0.0002
ratty,1.00,0.0002
cretu,1.00,0.0002
7789,1.00,0.0002
1259,1.00,0.0002
bryant,1.00,0.0002
donaki78,1.00,0.0002
donaki,1.00,0.0002
oakland,1.00,0.0002
valdosta,1.00,0.0002
fadmashion,1.00,0.0002
katbarros613,1.00,0.0002
katbarros,1.00,0.0002
2100987,1.00,0.0002
3234,1.00,0.0002
usenet,1.00,0.0002
2301,1.00,0.0002
usenet2301,1.00,0.0002
djf1124,1.00,0.0002
djf,1.00,0.0002
shirleydani,1.00,0.0002
media,1.00,0.0002
sgw,1.00,0.0002
jls,1.00,0.0002
llaws,1.00,0.0002
llaws21,1.00,0.0002
6987,1.00,0.0002
colinthegr,1.00,0.0002
colinthegr8,1.00,0.0002
tejas,1.00,0.0002
tejas2411,1.00,0.0002
rodai,1.00,0.0002
mihi,1.00,0.0002
jtd,1.00,0.0002
zanime09,1.00,0.0002
zanime,1.00,0.0002
512215,1.00,0.0002
3025,1.00,0.0002
mirv,1.00,0.0002
brisolara,1.00,0.0002
isyraf,1.00,0.0002
076,1.00,0.0002
darren,1.00,0.0002
valya,1.00,0.0002
corbett,1.00,0.0002
mandm,1.00,0.0002
seilee,1.00,0.0002
delhipest,1.00,0.0002
fid,1.00,0.0002
lich,1.00,0.0002
1156,1.00,0.0002
sanjoy,1.00,0.0002
isiree,1.00,0.0002
lolo,1.00,0.0002
lolo825,1.00,0.0002
39429,1.00,0.0002
tanisha623,1.00,0.0002
redwing,1.00,0.0002
gelotski,1.00,0.0002
tammydog,1.00,0.0002
adanie,1.00,0.0002
adanie14,1.00,0.0002
027,1.00,0.0002
1716,1.00,0.0002
333arizona,1.00,0.0002
arizona,1.00,0.0002
ssccuuttoo,1.00,0.0002
cmartine,1.00,0.0002
439,1.00,0.0002
giselle,1.00,0.0002
sazuke,1.00,0.0002
12290,1.00,0.0002
dall12,1.00,0.0002
dall,1.00,0.0002
943,1.00,0.0002
vondabanach,1.00,0.0002
smythie,1.00,0.0002
goanimate,1.00,0.0002
suzyee,1.00,0.0002
aldoyunus_7,1.00,0.0002
hitman,1.00,0.0002
rappa,1.00,0.0002
202442,1.00,0.0002
nawbola,1.00,0.0002
milanok,1.00,0.0002
skp,1.00,0.0002
2314,1.00,0.0002
nermal,1.00,0.0002
beccad,1.00,0.0002
beccad925,1.00,0.0002
bowers,1.00,0.0002
myspace,1.00,0.0002
bebem75,1.00,0.0002
bebem,1.00,0.0002
marketinfo,1.00,0.0002
glena,1.00,0.0002
ariyon,1.00,0.0002
dandrew766,1.00,0.0002
dandrew,1.00,0.0002
791224,1.00,0.0002
vanesha,1.00,0.0002
kzuk,1.00,0.0002
kzuk89,1.00,0.0002
kir,1.00,0.0002
scbradley,1.00,0.0002
867,1.00,0.0002
abk,1.00,0.0002
930,1.00,0.0002
lopes,1.00,0.0002
eman,1.00,0.0002
shakzilla,1.00,0.0002
specific123,1.00,0.0002
specific,1.00,0.0002
jonathan522,1.00,0.0002
kvn,1.00,0.0002
molliew,1.00,0.0002
van,1.00,0.0002
jhwelch,1.00,0.0002
crazyfreak27,1.00,0.0002
crazyfreak,1.00,0.0002
janhealth,1.00,0.0002
griffithn,1.00,0.0002
griffithn1,1.00,0.0002
gmaa,1.00,0.0002
00123,1.00,0.0002
elton,1.00,0.0002
asma,1.00,0.0002
1145,1.00,0.0002
2809,1.00,0.0002
archosrdbest,1.00,0.0002
089,1.00,0.0002
nat,1.00,0.0002
weight,1.00,0.0002
bhasker,1.00,0.0002
bubaipal,1.00,0.0002
1491,1.00,0.0002
mdibrahim,1.00,0.0002
mdibrahim09,1.00,0.0002
zurackle,1.00,0.0002
yaseen,1.00,0.0002
ngallion,1.00,0.0002
teri27,1.00,0.0002
8601,1.00,0.0002
1902,1.00,0.0002
irol,1.00,0.0002
irol30,1.00,0.0002
centurio,1.00,0.0002
centurio22,1.00,0.0002
khushboo,1.00,0.0002
mattversion,1.00,0.0002
rathore,1.00,0.0002
phyto,1.00,0.0002
2376,1.00,0.0002
willison,1.00,0.0002
barenya,1.00,0.0002
moorehead,1.00,0.0002
ferritto,1.00,0.0002
eshreya,1.00,0.0002
vj,1.00,0.0002
photohand,1.00,0.0002
kevmac11,1.00,0.0002
kevmac,1.00,0.0002
stf,1.00,0.0002
tristan,1.00,0.0002
mvela310,1.00,0.0002
mvela,1.00,0.0002
nmu,1.00,0.0002
0212,1.00,0.0002
875,1.00,0.0002
allurraj,1.00,0.0002
dayhuff,1.00,0.0002
senses,1.00,0.0002
rodney,1.00,0.0002
adpi,1.00,0.0002
rona,1.00,0.0002
srikasa,1.00,0.0002
grip,1.00,0.0002
nal,1.00,0.0002
andilile,1.00,0.0002
vals,1.00,0.0002
gerrig,1.00,0.0002
meganbrobbin,1.00,0.0002
3274,1.00,0.0002
bamaboy3274,1.00,0.0002
bamaboy,1.00,0.0002
nut,1.00,0.0002
dieokb03,1.00,0.0002
dieokb,1.00,0.0002
2xmath,1.00,0.0002
e2xmath,1.00,0.0002
crestaa,1.00,0.0002
fmz425,1.00,0.0002
fmz,1.00,0.0002
coleman,1.00,0.0002
1120,1.00,0.0002
slayer,1.00,0.0002
willywei,1.00,0.0002
cherie,1.00,0.0002
604,1.00,0.0002
3098,1.00,0.0002
bkarma3098,1.00,0.0002
bkarma,1.00,0.0002
vala,1.00,0.0002
rafliza,1.00,0.0002
thk,1.00,0.0002
kamilla,1.00,0.0002
jamil,1.00,0.0002
712000,1.00,0.0002
vick,1.00,0.0002
vick712000,1.00,0.0002
davina,1.00,0.0002
dbw,1.00,0.0002
dusan,1.00,0.0002
blackheart,1.00,0.0002
loag,1.00,0.0002
berni,1.00,0.0002
4951,1.00,0.0002
2311,1.00,0.0002
vic,1.00,0.0002
baraka,1.00,0.0002
9551,1.00,0.0002
jtfisher,1.00,0.0002
jtfisher58,1.00,0.0002
12207,1.00,0.0002
111605,1.00,0.0002
1620,1.00,0.0002
portable,1.00,0.0002
vandana,1.00,0.0002
kwazi,1.00,0.0002
7711,1.00,0.0002
trae,1.00,0.0002
kepha,1.00,0.0002
cnardozzi,1.00,0.0002
sha123,1.00,0.0002
bleakney,1.00,0.0002
ultimate,1.00,0.0002
291,1.00,0.0002
judyann,1.00,0.0002
howcast,1.00,0.0002
lso,1.00,0.0002
933,1.00,0.0002
joncarlos,1.00,0.0002
joncarlos20,1.00,0.0002
showtime,1.00,0.0002
arup,1.00,0.0002
jamesrocky,1.00,0.0002
732,1.00,0.0002
benjcarlos,1.00,0.0002
mvr,1.00,0.0002
woodthorpe,1.00,0.0002
woodthorpe82,1.00,0.0002
najdat,1.00,0.0002
alya,1.00,0.0002
jzoner,1.00,0.0002
8bm,1.00,0.0002
jt8bm8,1.00,0.0002
11386,1.00,0.0002
albino32,1.00,0.0002
albino,1.00,0.0002
buckt,1.00,0.0002
1212,1.00,0.0002
sudhendu,1.00,0.0002
bmd,1.00,0.0002
aurortea,1.00,0.0002
rockhead,1.00,0.0002
1110022,1.00,0.0002
sjw,1.00,0.0002
chrisnkay,1.00,0.0002
iyzs,1.00,0.0002
gbenga,1.00,0.0002
sdc,1.00,0.0002
penmomentum,1.00,0.0002
sitbetter,1.00,0.0002
1718,1.00,0.0002
0092,1.00,0.0002
basilio,1.00,0.0002
basilio55,1.00,0.0002
dadofdsm,1.00,0.0002
country,1.00,0.0002
295,1.00,0.0002
carr2277,1.00,0.0002
carr,1.00,0.0002
2277,1.00,0.0002
ccac,1.00,0.0002
shandy,1.00,0.0002
ethan,1.00,0.0002
nate,1.00,0.0002
magick,1.00,0.0002
6275,1.00,0.0002
nigh,1.00,0.0002
2147,1.00,0.0002
naina,1.00,0.0002
pashalis78,1.00,0.0002
pashalis,1.00,0.0002
logan2005,1.00,0.0002
1301,1.00,0.0002
1773,1.00,0.0002
bsan,1.00,0.0002
bsan1313,1.00,0.0002
elena,1.00,0.0002
geralds,1.00,0.0002
irenemill,1.00,0.0002
triciao,1.00,0.0002
drmark90,1.00,0.0002
drmark,1.00,0.0002
intrepid,1.00,0.0002
intrepid11,1.00,0.0002
hokunani,1.00,0.0002
alexclash,1.00,0.0002
alexclash15,1.00,0.0002
oshrat,1.00,0.0002
liana,1.00,0.0002
arkan,1.00,0.0002
jony,1.00,0.0002
pscbath,1.00,0.0002
keelo,1.00,0.0002
ayaz,1.00,0.0002
pets,1.00,0.0002
tucker,1.00,0.0002
squad,1.00,0.0002
genie,1.00,0.0002
eleanthe,1.00,0.0002
hapner,1.00,0.0002
sinjan,1.00,0.0002
752,1.00,0.0002
ymail,1.00,0.0002
jc,1.00,0.0002
akukaya,1.00,0.0002
marche,1.00,0.0002
669591,1.00,0.0002
95299529,1.00,0.0002
massaia,1.00,0.0002
6801,1.00,0.0002
rds,1.00,0.0002
cliffpop,1.00,0.0002
tdebnath,1.00,0.0002
2102,1.00,0.0002
fodder,1.00,0.0002
zenorbored,1.00,0.0002
bytelan,1.00,0.0002
paxil,1.00,0.0002
0401,1.00,0.0002
redroc,1.00,0.0002
nuitari,1.00,0.0002
donyekuba,1.00,0.0002
empire,1.00,0.0002
1912,1.00,0.0002
aschott,1.00,0.0002
isahmo,1.00,0.0002
mumoocie,1.00,0.0002
cesca,1.00,0.0002
jaw,1.00,0.0002
jsylvestre,1.00,0.0002
brandscape,1.00,0.0002
hektik,1.00,0.0002
hektik43,1.00,0.0002
fitness,1.00,0.0002
madhur,1.00,0.0002
rpelaez,1.00,0.0002
chinky,1.00,0.0002
illtleme93,1.00,0.0002
illtleme,1.00,0.0002
noah,1.00,0.0002
2136,1.00,0.0002
desi,1.00,0.0002
30354,1.00,0.0002
desi30354,1.00,0.0002
0801,1.00,0.0002
vegov,1.00,0.0002
0124,1.00,0.0002
3791,1.00,0.0002
fiagbedzi,1.00,0.0002
kaider,1.00,0.0002
shauna,1.00,0.0002
shauna669,1.00,0.0002
bloss,1.00,0.0002
arunas,1.00,0.0002
bernardo,1.00,0.0002
carter,1.00,0.0002
bizrich,1.00,0.0002
bizrich888,1.00,0.0002
892,1.00,0.0002
larson,1.00,0.0002
crysezer,1.00,0.0002
eicak12,1.00,0.0002
eicak,1.00,0.0002
klatcher,1.00,0.0002
trazion,1.00,0.0002
youporn,1.00,0.0002
roseright,1.00,0.0002
stakano,1.00,0.0002
kishin,1.00,0.0002
arcadium,1.00,0.0002
emely,1.00,0.0002
sachin,1.00,0.0002
helen820,1.00,0.0002
helen,1.00,0.0002
goldmail,1.00,0.0002
jimer,1.00,0.0002
jimer55,1.00,0.0002
rayca,1.00,0.0002
dawson,1.00,0.0002
2423,1.00,0.0002
tub,1.00,0.0002
saje388,1.00,0.0002
388,1.00,0.0002
saje,1.00,0.0002
p51mustang,1.00,0.0002
georgiev,1.00,0.0002
azi,1.00,0.0002
malinak,1.00,0.0002
1215,1.00,0.0002
rodbowen,1.00,0.0002
jamesrocksy,1.00,0.0002
hass,1.00,0.0002
buljavi,1.00,0.0002
acho,1.00,0.0002
4backup,1.00,0.0002
tape,1.00,0.0002
tape4backup,1.00,0.0002
kelvin,1.00,0.0002
gary321,1.00,0.0002
4175,1.00,0.0002
miquol,1.00,0.0002
miquol103,1.00,0.0002
idherring,1.00,0.0002
vvh,1.00,0.0002
5660,1.00,0.0002
1040,1.00,0.0002
dwarlords,1.00,0.0002
3seom,1.00,0.0002
ezmoney301,1.00,0.0002
ezmoney,1.00,0.0002
nae,1.00,0.0002
asghar,1.00,0.0002
phxdw,1.00,0.0002
zlh,1.00,0.0002
mona,1.00,0.0002
neetuwali,1.00,0.0002
mckompy,1.00,0.0002
wilf,1.00,0.0002
jmosier,1.00,0.0002
jmosier4,1.00,0.0002
mhdhsn777,1.00,0.0002
mhdhsn,1.00,0.0002
1235,1.00,0.0002
rlj,1.00,0.0002
berling,1.00,0.0002
0147,1.00,0.0002
maszuan,1.00,0.0002
amitchand,1.00,0.0002
freeblue86,1.00,0.0002
freeblue,1.00,0.0002
highpost,1.00,0.0002
sadeghi,1.00,0.0002
gurudev,1.00,0.0002
gowoks,1.00,0.0002
huihuang,1.00,0.0002
pinhead,1.00,0.0002
stock,1.00,0.0002
4502,1.00,0.0002
anuradha,1.00,0.0002
man,1.00,0.0002
basketball,1.00,0.0002
arjona,1.00,0.0002
10000,1.00,0.0002
esperando,1.00,0.0002
vanz,1.00,0.0002
quatromano,1.00,0.0002
gila,1.00,0.0002
krumeto,1.00,0.0002
ginny,1.00,0.0002
ginny124,1.00,0.0002
164,1.00,0.0002
4587,1.00,0.0002
saia,1.00,0.0002
saia2205,1.00,0.0002
imnewandur,1.00,0.0002
imnewandur2,1.00,0.0002
vikas,1.00,0.0002
carminella,1.00,0.0002
kirsten,1.00,0.0002
alexiorojas,1.00,0.0002
brendam,1.00,0.0002
brendam06,1.00,0.0002
matthep,1.00,0.0002
calamindi,1.00,0.0002
66189,1.00,0.0002
juliane,1.00,0.0002
indianola,1.00,0.0002
benham,1.00,0.0002
mcming,1.00,0.0002
9440,1.00,0.0002
cashmoney,1.00,0.0002
osuokc,1.00,0.0002
rickson,1.00,0.0002
rickson1,1.00,0.0002
ariofanie,1.00,0.0002
miyk,1.00,0.0002
60302,1.00,0.0002
il60302,1.00,0.0002
judyskynet,1.00,0.0002
adrien,1.00,0.0002
9105,1.00,0.0002
zeen2010,1.00,0.0002
zeen,1.00,0.0002
cmongkuo,1.00,0.0002
940,1.00,0.0002
jax,1.00,0.0002
jax940,1.00,0.0002
thisir,1.00,0.0002
beckyjonson,1.00,0.0002
danielahamy,1.00,0.0002
ashtonzackery,1.00,0.0002
rosiewootton,1.00,0.0002
bradrivery,1.00,0.0002
gregwazy,1.00,0.0002
zacmelton,1.00,0.0002
finleychaney,1.00,0.0002
5938,1.00,0.0002
alexarowwe,1.00,0.0002
markhenry,1.00,0.0002
6281,1.00,0.0002
superfoot,1.00,0.0002
superfoot32,1.00,0.0002
viv,1.00,0.0002
lasher,1.00,0.0002
atul,1.00,0.0002
mbrosch,1.00,0.0002
limpan,1.00,0.0002
liljammerz,1.00,0.0002
wade,1.00,0.0002
kingdom,1.00,0.0002
rdr,1.00,0.0002
214712,1.00,0.0002
pjk,1.00,0.0002
hayley,1.00,0.0002
alyia,1.00,0.0002
ktf,1.00,0.0002
wa,1.00,0.0002
iprus21,1.00,0.0002
iprus,1.00,0.0002
pdamarketing,1.00,0.0002
umaparvathy,1.00,0.0002
3690,1.00,0.0002
dbsm,1.00,0.0002
dbsm3690,1.00,0.0002
britny,1.00,0.0002
britny13,1.00,0.0002
1276,1.00,0.0002
tysly,1.00,0.0002
tysly6494,1.00,0.0002
6494,1.00,0.0002
vertige,1.00,0.0002
vertige2,1.00,0.0002
otieno,1.00,0.0002
pl,1.00,0.0002
72802,1.00,0.0002
education,1.00,0.0002
evilbob,1.00,0.0002
per,1.00,0.0002
cas77per,1.00,0.0002
0215,1.00,0.0002
kapitu,1.00,0.0002
yuke,1.00,0.0002
mick,1.00,0.0002
tre,1.00,0.0002
mono,1.00,0.0002
mono235,1.00,0.0002
boba,1.00,0.0002
brittlh33,1.00,0.0002
brittlh,1.00,0.0002
edz,1.00,0.0002
sashon,1.00,0.0002
storyboard,1.00,0.0002
fishman,1.00,0.0002
stonedmonk,1.00,0.0002
aria,1.00,0.0002
akifah,1.00,0.0002
cates,1.00,0.0002
eleisa,1.00,0.0002
elysea,1.00,0.0002
spherion,1.00,0.0002
nch,1.00,0.0002
frankboran,1.00,0.0002
dezperado,1.00,0.0002
dezperado69,1.00,0.0002
colipoo,1.00,0.0002
speaks,1.00,0.0002
hugs,1.00,0.0002
12430,1.00,0.0002
kellydavis,1.00,0.0002
lambodar,1.00,0.0002
3tailer,1.00,0.0002
2384,1.00,0.0002
alaa2384,1.00,0.0002
shopzilla,1.00,0.0002
zhaoyao0823,1.00,0.0002
zhaoyao,1.00,0.0002
chaaben,1.00,0.0002
sanjul,1.00,0.0002
cef,1.00,0.0002
rawdogme,1.00,0.0002
matthewn,1.00,0.0002
lydia,1.00,0.0002
szksz56,1.00,0.0002
szksz,1.00,0.0002
zhuyuming,1.00,0.0002
laidi,1.00,0.0002
krisvig4,1.00,0.0002
krisvig,1.00,0.0002
jundullah,1.00,0.0002
smitdel,1.00,0.0002
lildenski,1.00,0.0002
7853,1.00,0.0002
piyush,1.00,0.0002
ayodeji,1.00,0.0002
bethel,1.00,0.0002
898,1.00,0.0002
bionseo,1.00,0.0002
agilan,1.00,0.0002
06329800,1.00,0.0002
un,1.00,0.0002
3nforc,1.00,0.0002
gain,1.00,0.0002
caitlin,1.00,0.0002
barr,1.00,0.0002
barr1906,1.00,0.0002
2233923,1.00,0.0002
wxm,1.00,0.0002
ep,1.00,0.0002
miftahol,1.00,0.0002
notlim22,1.00,0.0002
notlim,1.00,0.0002
ontopowrld,1.00,0.0002
bjp,1.00,0.0002
bjp0015151,1.00,0.0002
0015151,1.00,0.0002
tongtong,1.00,0.0002
medwow,1.00,0.0002
kayleigh,1.00,0.0002
1207,1.00,0.0002
feliadam,1.00,0.0002
mccreary,1.00,0.0002
72689,1.00,0.0002
hillydee,1.00,0.0002
bayley,1.00,0.0002
diesal992,1.00,0.0002
992,1.00,0.0002
diesal,1.00,0.0002
rle,1.00,0.0002
kosmix,1.00,0.0002
037,1.00,0.0002
81591,1.00,0.0002
japanadian,1.00,0.0002
hostingseo,1.00,0.0002
carmon,1.00,0.0002
michaelt,1.00,0.0002
chalula,1.00,0.0002
chalula88,1.00,0.0002
madisonrose,1.00,0.0002
arissa,1.00,0.0002
djanani,1.00,0.0002
keisha,1.00,0.0002
richa,1.00,0.0002
jssalexa,1.00,0.0002
delig1122,1.00,0.0002
delig,1.00,0.0002
precog,1.00,0.0002
ross,1.00,0.0002
dragonfly,1.00,0.0002
illusia,1.00,0.0002
382,1.00,0.0002
sosajlo,1.00,0.0002
cure,1.00,0.0002
csmith,1.00,0.0002
supreet,1.00,0.0002
zrwdw,1.00,0.0002
jamcjm,1.00,0.0002
beeboh87,1.00,0.0002
beeboh,1.00,0.0002
arro,1.00,0.0002
lkap,1.00,0.0002
courtney,1.00,0.0002
pgapat99,1.00,0.0002
pgapat,1.00,0.0002
graves,1.00,0.0002
begrose,1.00,0.0002
begrose32,1.00,0.0002
ddh,1.00,0.0002
whitelord,1.00,0.0002
5201,1.00,0.0002
shahriar5201,1.00,0.0002
shahriar,1.00,0.0002
1065,1.00,0.0002
seema,1.00,0.0002
madigan,1.00,0.0002
madigan516,1.00,0.0002
zapper,1.00,0.0002
edgehead,1.00,0.0002
omar,1.00,0.0002
omar72001,1.00,0.0002
woojason,1.00,0.0002
swseed,1.00,0.0002
sydney,1.00,0.0002
arghya,1.00,0.0002
swiss,1.00,0.0002
kmu,1.00,0.0002
8088,1.00,0.0002
sash,1.00,0.0002
2983,1.00,0.0002
2493,1.00,0.0002
olliereed,1.00,0.0002
olliereed2493,1.00,0.0002
cassaundra,1.00,0.0002
2comm,1.00,0.0002
js2comm,1.00,0.0002
blagoeva,1.00,0.0002
bluplan,1.00,0.0002
gerrydam,1.00,0.0002
olya,1.00,0.0002
hlyoung,1.00,0.0002
221984,1.00,0.0002
blakenoah,1.00,0.0002
gotoday,1.00,0.0002
dunsmuir,1.00,0.0002
pjd,1.00,0.0002
rsckim,1.00,0.0002
guitar,1.00,0.0002
271,1.00,0.0002
wtfair19,1.00,0.0002
wtfair,1.00,0.0002
shreya,1.00,0.0002
silver,1.00,0.0002
metroway,1.00,0.0002
taskus,1.00,0.0002
derrymurphy,1.00,0.0002
bhwtester,1.00,0.0002
djc,1.00,0.0002
0508,1.00,0.0002
djc0508,1.00,0.0002
nice,1.00,0.0002
ikwee,1.00,0.0002
jayapirakash,1.00,0.0002
mosadiq,1.00,0.0002
granit,1.00,0.0002
3724,1.00,0.0002
2566,1.00,0.0002
theactiv,1.00,0.0002
8tor,1.00,0.0002
theactiv8tor,1.00,0.0002
mwti,1.00,0.0002
pooja,1.00,0.0002
bruges,1.00,0.0002
tusher,1.00,0.0002
cltisdale,1.00,0.0002
4176,1.00,0.0002
ussdd,1.00,0.0002
fat,1.00,0.0002
zac,1.00,0.0002
wojteko,1.00,0.0002
rolands,1.00,0.0002
jmlemus,1.00,0.0002
simer,1.00,0.0002
wanglasa,1.00,0.0002
991,1.00,0.0002
kidzrule,1.00,0.0002
screen,1.00,0.0002
kk,1.00,0.0002
tinkerbell,1.00,0.0002
manick,1.00,0.0002
debashiscrown,1.00,0.0002
uasilaa,1.00,0.0002
laxfoot,1.00,0.0002
alext,1.00,0.0002
yusuf,1.00,0.0002
internet,1.00,0.0002
chucky,1.00,0.0002
sarthak,1.00,0.0002
takushi,1.00,0.0002
ariunzayab24,1.00,0.0002
ariunzayab,1.00,0.0002
1715,1.00,0.0002
hwy,1.00,0.0002
1946,1.00,0.0002
2022,1.00,0.0002
0422,1.00,0.0002
800487,1.00,0.0002
thuyphuong,1.00,0.0002
reid,1.00,0.0002
wangjh520,1.00,0.0002
wangjh,1.00,0.0002
marcella,1.00,0.0002
rporterfield,1.00,0.0002
solstar,1.00,0.0002
solstar205,1.00,0.0002
agordon,1.00,0.0002
agordon13,1.00,0.0002
adie,1.00,0.0002
bokore,1.00,0.0002
corfio,1.00,0.0002
wankala,1.00,0.0002
01911804554,1.00,0.0002
theswanx,1.00,0.0002
azmaharin,1.00,0.0002
ioweisi,1.00,0.0002
29543,1.00,0.0002
dcoalkings,1.00,0.0002
cmott,1.00,0.0002
tboi,1.00,0.0002
kajol,1.00,0.0002
gaodengde51,1.00,0.0002
gaodengde,1.00,0.0002
861220,1.00,0.0002
johan,1.00,0.0002
nsyme,1.00,0.0002
jeffjames,1.00,0.0002
ashima,1.00,0.0002
norway,1.00,0.0002
amandadavis,1.00,0.0002
thebeast,1.00,0.0002
araer,1.00,0.0002
yannanliu,1.00,0.0002
51201,1.00,0.0002
wela,1.00,0.0002
ammar,1.00,0.0002
ammar77,1.00,0.0002
segovia,1.00,0.0002
barney,1.00,0.0002
daniela,1.00,0.0002
osicka,1.00,0.0002
technopark,1.00,0.0002
5695,1.00,0.0002
veronica5695,1.00,0.0002
vadim,1.00,0.0002
tiffaney,1.00,0.0002
adhyaksa,1.00,0.0002
bayoe,1.00,0.0002
hn,1.00,0.0002
usnwc,1.00,0.0002
kudatua77,1.00,0.0002
kudatua,1.00,0.0002
shivam,1.00,0.0002
neal,1.00,0.0002
kaisi,1.00,0.0002
eljack,1.00,0.0002
tulipcamp,1.00,0.0002
nigus,1.00,0.0002
19848377,1.00,0.0002
mahin,1.00,0.0002
vada,1.00,0.0002
rickmorgan,1.00,0.0002
stopsmoking,1.00,0.0002
stopsmoking119x,1.00,0.0002
klja,1.00,0.0002
jwagoner,1.00,0.0002
jwagoner22,1.00,0.0002
2bev,1.00,0.0002
katrina,1.00,0.0002
4015,1.00,0.0002
tauselis,1.00,0.0002
sjaardema,1.00,0.0002
tonyb,1.00,0.0002
tonyb1225,1.00,0.0002
redzic,1.00,0.0002
alpeezy,1.00,0.0002
agent,1.00,0.0002
regent,1.00,0.0002
jaggerseo,1.00,0.0002
1282,1.00,0.0002
leeds,1.00,0.0002
shehri,1.00,0.0002
jacek,1.00,0.0002
charron,1.00,0.0002
daniels,1.00,0.0002
rafman,1.00,0.0002
136,1.00,0.0002
029290,1.00,0.0002
keiome,1.00,0.0002
manjunathdm,1.00,0.0002
manjunath,1.00,0.0002
matopex,1.00,0.0002
tnj,1.00,0.0002
tnj2009,1.00,0.0002
564891,1.00,0.0002
amyg7458,1.00,0.0002
7458,1.00,0.0002
amyg,1.00,0.0002
bettybare,1.00,0.0002
footc,1.00,0.0002
pjsquidy,1.00,0.0002
adep,1.00,0.0002
runhard,1.00,0.0002
sylvia,1.00,0.0002
achecorn,1.00,0.0002
110876,1.00,0.0002
nerusnwoko,1.00,0.0002
1277,1.00,0.0002
cheezzy,1.00,0.0002
surflight,1.00,0.0002
faski,1.00,0.0002
jchinsd,1.00,0.0002
8503,1.00,0.0002
syedakram,1.00,0.0002
207,1.00,0.0002
latino,1.00,0.0002
archyargo,1.00,0.0002
niki,1.00,0.0002
yhwhzson,1.00,0.0002
rodgercrafts,1.00,0.0002
kazam1,1.00,0.0002
kazam,1.00,0.0002
4436,1.00,0.0002
7227,1.00,0.0002
han,1.00,0.0002
atrain,1.00,0.0002
atrain1270,1.00,0.0002
1270,1.00,0.0002
darchby,1.00,0.0002
sukanta,1.00,0.0002
ramkumar,1.00,0.0002
debbra,1.00,0.0002
marketing,1.00,0.0002
